folder,file,indent_depth,force,modulus,hertzfactor,contactpointindex,bestcontactpointrms,contactpointposition,indent_time,x,y,setpoint_N,setpoint_V,sensitivity,springconstant,beadradius,animal,orient,setpoint,speed,condition,stage,x_image,y_image,roi,beta_pyforce,k0_pyforce,k_pyforce,pix_per_m
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.777818788,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.970941069,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.440507158,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.080762193,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.803697438,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.92524792,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.018486674,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.923672068,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.945948393,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.170662622,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,466.852337,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,466.852337,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.516602035,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.234513815,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.01952784,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.664949518,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.64652217,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.797608473,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.850280285,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.000489535,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.799811216,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.636545398,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.302531176,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.218779474,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.159592382,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.054592994,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.293893804,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,544.670162,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,544.670162,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.837676242,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.148756114,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.949391754,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.405216874,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.663793495,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.103703517,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.60259174,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.911538365,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.75321827,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.644453121,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.687090406,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.70655135,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.31636241,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.608223076,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.531705162,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,622.487986,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,622.487986,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.62445698,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.880868121,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.329709993,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.7697355,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.958849987,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.940570507,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.620196914,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.619320047,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.806812689,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,9.542980805,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.305875877,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.87675335,1.0381,4672,2.99E-18,5.27E-05,0.245,830.561661,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,830.561661,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.556762489,1.0381,4672,2.99E-18,5.27E-05,0.245,899.203908,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,899.203908,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,1.331735417,1.0381,4672,2.99E-18,5.27E-05,0.245,967.846155,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,967.846155,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.843166675,1.0381,4672,2.99E-18,5.27E-05,0.245,1036.488403,700.30581,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,1036.488403,700.30581,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,7.47378701,1.0381,4672,2.99E-18,5.27E-05,0.245,75.496942,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,75.496942,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.208777866,1.0381,4672,2.99E-18,5.27E-05,0.245,144.139189,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,144.139189,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,4.206569711,1.0381,4672,2.99E-18,5.27E-05,0.245,212.781436,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,212.781436,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.695131557,1.0381,4672,2.99E-18,5.27E-05,0.245,281.423683,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,281.423683,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,8.537963846,1.0381,4672,2.99E-18,5.27E-05,0.245,350.065931,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,350.065931,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,6.037790496,1.0381,4672,2.99E-18,5.27E-05,0.245,418.708178,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,418.708178,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.86870272,1.0381,4672,2.99E-18,5.27E-05,0.245,487.350425,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,487.350425,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.547284262,1.0381,4672,2.99E-18,5.27E-05,0.245,555.992672,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,555.992672,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,5.548152437,1.0381,4672,2.99E-18,5.27E-05,0.245,624.634919,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,624.634919,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,3.880224867,1.0381,4672,2.99E-18,5.27E-05,0.245,693.277167,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,693.277167,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
D:\Niklas\data\TO DO\4_To plot\2024_06_07_#1_stage37.5_WT\files and labfile,force-save-2024.06.07-12.01.36.245.mat,4.59E-06,1.00E-08,2.008314094,1.0381,4672,2.99E-18,5.27E-05,0.245,761.919414,778.123635,1.00E-08,4.183767818,7.24E-08,0.033,1.86E-05,1,,NaN,NaN,WT,37.5,761.919414,778.123635,0,0.13641966,211.2419511,170.5419027,869670.17
